File Path,crossbeam_channel,std::sync::mpsc
20_rust\rust\compiler\rustc_lint\src\drop_forget_useless.rs,False,False
20_rust\rust\compiler\rustc_lint\src\early.rs,False,False
20_rust\rust\compiler\rustc_lint\src\enum_intrinsics_non_enums.rs,False,False
20_rust\rust\compiler\rustc_lint\src\errors.rs,False,False
20_rust\rust\compiler\rustc_lint\src\expect.rs,False,False
20_rust\rust\compiler\rustc_lint\src\fn_null_check.rs,False,False
20_rust\rust\compiler\rustc_lint\src\for_loops_over_fallibles.rs,False,False
20_rust\rust\compiler\rustc_lint\src\hidden_unicode_codepoints.rs,False,False
20_rust\rust\compiler\rustc_lint\src\internal.rs,False,False
20_rust\rust\compiler\rustc_lint\src\invalid_from_utf8.rs,False,False
20_rust\rust\compiler\rustc_lint\src\late.rs,False,False
20_rust\rust\compiler\rustc_lint\src\let_underscore.rs,False,False
20_rust\rust\compiler\rustc_lint\src\levels.rs,False,False
20_rust\rust\compiler\rustc_lint\src\lib.rs,False,False
20_rust\rust\compiler\rustc_lint\src\lints.rs,False,False
20_rust\rust\compiler\rustc_lint\src\map_unit_fn.rs,False,False
20_rust\rust\compiler\rustc_lint\src\methods.rs,False,False
20_rust\rust\compiler\rustc_lint\src\multiple_supertrait_upcastable.rs,False,False
20_rust\rust\compiler\rustc_lint\src\nonstandard_style.rs,False,False
20_rust\rust\compiler\rustc_lint\src\non_ascii_idents.rs,False,False
20_rust\rust\compiler\rustc_lint\src\non_fmt_panic.rs,False,False
20_rust\rust\compiler\rustc_lint\src\noop_method_call.rs,False,False
20_rust\rust\compiler\rustc_lint\src\opaque_hidden_inferred_bound.rs,False,False
20_rust\rust\compiler\rustc_lint\src\passes.rs,False,False
20_rust\rust\compiler\rustc_lint\src\pass_by_value.rs,False,False
20_rust\rust\compiler\rustc_lint\src\redundant_semicolon.rs,False,False
20_rust\rust\compiler\rustc_lint\src\tests.rs,False,False
20_rust\rust\compiler\rustc_lint\src\traits.rs,False,False
20_rust\rust\compiler\rustc_lint\src\types.rs,False,False
20_rust\rust\compiler\rustc_lint\src\unused.rs,False,False
20_rust\rust\compiler\rustc_lint\src\nonstandard_style\tests.rs,False,False
20_rust\rust\compiler\rustc_lint_defs\src\builtin.rs,False,False
20_rust\rust\compiler\rustc_lint_defs\src\lib.rs,False,False
20_rust\rust\compiler\rustc_llvm\build.rs,False,False
20_rust\rust\compiler\rustc_llvm\src\lib.rs,False,False
20_rust\rust\compiler\rustc_log\src\lib.rs,False,False
20_rust\rust\compiler\rustc_macros\src\hash_stable.rs,False,False
20_rust\rust\compiler\rustc_macros\src\lib.rs,False,False
20_rust\rust\compiler\rustc_macros\src\lift.rs,False,False
20_rust\rust\compiler\rustc_macros\src\newtype.rs,False,False
20_rust\rust\compiler\rustc_macros\src\query.rs,False,False
20_rust\rust\compiler\rustc_macros\src\serialize.rs,False,False
20_rust\rust\compiler\rustc_macros\src\symbols.rs,False,False
20_rust\rust\compiler\rustc_macros\src\type_foldable.rs,False,False
20_rust\rust\compiler\rustc_macros\src\type_visitable.rs,False,False
20_rust\rust\compiler\rustc_macros\src\diagnostics\diagnostic.rs,False,False
20_rust\rust\compiler\rustc_macros\src\diagnostics\diagnostic_builder.rs,False,False
20_rust\rust\compiler\rustc_macros\src\diagnostics\error.rs,False,False
20_rust\rust\compiler\rustc_macros\src\diagnostics\mod.rs,False,False
20_rust\rust\compiler\rustc_macros\src\diagnostics\subdiagnostic.rs,False,False
20_rust\rust\compiler\rustc_macros\src\diagnostics\utils.rs,False,False
20_rust\rust\compiler\rustc_macros\src\symbols\tests.rs,False,False
20_rust\rust\compiler\rustc_metadata\src\creader.rs,False,False
20_rust\rust\compiler\rustc_metadata\src\dependency_format.rs,False,False
20_rust\rust\compiler\rustc_metadata\src\errors.rs,False,False
20_rust\rust\compiler\rustc_metadata\src\foreign_modules.rs,False,False
20_rust\rust\compiler\rustc_metadata\src\fs.rs,False,False
20_rust\rust\compiler\rustc_metadata\src\lib.rs,False,False
20_rust\rust\compiler\rustc_metadata\src\locator.rs,False,False
20_rust\rust\compiler\rustc_metadata\src\native_libs.rs,False,False
20_rust\rust\compiler\rustc_metadata\src\rmeta\decoder.rs,False,False
20_rust\rust\compiler\rustc_metadata\src\rmeta\def_path_hash_map.rs,False,False
20_rust\rust\compiler\rustc_metadata\src\rmeta\encoder.rs,False,False
20_rust\rust\compiler\rustc_metadata\src\rmeta\mod.rs,False,False
20_rust\rust\compiler\rustc_metadata\src\rmeta\table.rs,False,False
20_rust\rust\compiler\rustc_metadata\src\rmeta\decoder\cstore_impl.rs,False,False
20_rust\rust\compiler\rustc_middle\src\arena.rs,False,False
20_rust\rust\compiler\rustc_middle\src\error.rs,False,False
20_rust\rust\compiler\rustc_middle\src\lib.rs,False,False
20_rust\rust\compiler\rustc_middle\src\lint.rs,False,False
20_rust\rust\compiler\rustc_middle\src\macros.rs,False,False
20_rust\rust\compiler\rustc_middle\src\metadata.rs,False,False
20_rust\rust\compiler\rustc_middle\src\tests.rs,False,False
20_rust\rust\compiler\rustc_middle\src\thir.rs,False,False
20_rust\rust\compiler\rustc_middle\src\values.rs,False,False
20_rust\rust\compiler\rustc_middle\src\dep_graph\dep_node.rs,False,False
20_rust\rust\compiler\rustc_middle\src\dep_graph\mod.rs,False,False
20_rust\rust\compiler\rustc_middle\src\hir\mod.rs,False,False
20_rust\rust\compiler\rustc_middle\src\hir\nested_filter.rs,False,False
20_rust\rust\compiler\rustc_middle\src\hir\place.rs,False,False
20_rust\rust\compiler\rustc_middle\src\hir\map\mod.rs,False,False
20_rust\rust\compiler\rustc_middle\src\infer\canonical.rs,False,False
20_rust\rust\compiler\rustc_middle\src\infer\mod.rs,False,False
20_rust\rust\compiler\rustc_middle\src\infer\unify_key.rs,False,False
20_rust\rust\compiler\rustc_middle\src\middle\codegen_fn_attrs.rs,False,False
20_rust\rust\compiler\rustc_middle\src\middle\debugger_visualizer.rs,False,False
20_rust\rust\compiler\rustc_middle\src\middle\dependency_format.rs,False,False
20_rust\rust\compiler\rustc_middle\src\middle\exported_symbols.rs,False,False
20_rust\rust\compiler\rustc_middle\src\middle\lang_items.rs,False,False
20_rust\rust\compiler\rustc_middle\src\middle\limits.rs,False,False
20_rust\rust\compiler\rustc_middle\src\middle\mod.rs,False,False
20_rust\rust\compiler\rustc_middle\src\middle\privacy.rs,False,False
20_rust\rust\compiler\rustc_middle\src\middle\region.rs,False,False
20_rust\rust\compiler\rustc_middle\src\middle\resolve_bound_vars.rs,False,False
20_rust\rust\compiler\rustc_middle\src\middle\stability.rs,False,False
20_rust\rust\compiler\rustc_middle\src\mir\basic_blocks.rs,False,False
20_rust\rust\compiler\rustc_middle\src\mir\coverage.rs,False,False
20_rust\rust\compiler\rustc_middle\src\mir\generic_graph.rs,False,False
20_rust\rust\compiler\rustc_middle\src\mir\generic_graphviz.rs,False,False
20_rust\rust\compiler\rustc_middle\src\mir\graphviz.rs,False,False
20_rust\rust\compiler\rustc_middle\src\mir\mod.rs,False,False
20_rust\rust\compiler\rustc_middle\src\mir\mono.rs,False,False
20_rust\rust\compiler\rustc_middle\src\mir\patch.rs,False,False
20_rust\rust\compiler\rustc_middle\src\mir\pretty.rs,False,False
20_rust\rust\compiler\rustc_middle\src\mir\query.rs,False,False
20_rust\rust\compiler\rustc_middle\src\mir\spanview.rs,False,False
20_rust\rust\compiler\rustc_middle\src\mir\syntax.rs,False,False
20_rust\rust\compiler\rustc_middle\src\mir\tcx.rs,False,False
20_rust\rust\compiler\rustc_middle\src\mir\terminator.rs,False,False
20_rust\rust\compiler\rustc_middle\src\mir\traversal.rs,False,False
20_rust\rust\compiler\rustc_middle\src\mir\type_foldable.rs,False,False
20_rust\rust\compiler\rustc_middle\src\mir\visit.rs,False,False
20_rust\rust\compiler\rustc_middle\src\mir\interpret\allocation.rs,False,False
20_rust\rust\compiler\rustc_middle\src\mir\interpret\error.rs,False,False
20_rust\rust\compiler\rustc_middle\src\mir\interpret\mod.rs,False,False
20_rust\rust\compiler\rustc_middle\src\mir\interpret\pointer.rs,False,False
20_rust\rust\compiler\rustc_middle\src\mir\interpret\queries.rs,False,False
20_rust\rust\compiler\rustc_middle\src\mir\interpret\value.rs,False,False
20_rust\rust\compiler\rustc_middle\src\mir\interpret\allocation\init_mask.rs,False,False
20_rust\rust\compiler\rustc_middle\src\mir\interpret\allocation\provenance_map.rs,False,False
20_rust\rust\compiler\rustc_middle\src\mir\interpret\allocation\init_mask\tests.rs,False,False
20_rust\rust\compiler\rustc_middle\src\query\erase.rs,False,False
20_rust\rust\compiler\rustc_middle\src\query\keys.rs,False,False
20_rust\rust\compiler\rustc_middle\src\query\mod.rs,False,False
20_rust\rust\compiler\rustc_middle\src\query\on_disk_cache.rs,False,False
20_rust\rust\compiler\rustc_middle\src\query\plumbing.rs,False,False
20_rust\rust\compiler\rustc_middle\src\thir\visit.rs,False,False
20_rust\rust\compiler\rustc_middle\src\traits\mod.rs,False,False
20_rust\rust\compiler\rustc_middle\src\traits\query.rs,False,False
20_rust\rust\compiler\rustc_middle\src\traits\select.rs,False,False
20_rust\rust\compiler\rustc_middle\src\traits\solve.rs,False,False
20_rust\rust\compiler\rustc_middle\src\traits\specialization_graph.rs,False,False
20_rust\rust\compiler\rustc_middle\src\traits\structural_impls.rs,False,False
20_rust\rust\compiler\rustc_middle\src\traits\util.rs,False,False
20_rust\rust\compiler\rustc_middle\src\traits\solve\inspect.rs,False,False
20_rust\rust\compiler\rustc_middle\src\traits\solve\inspect\format.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\abstract_const.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\adjustment.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\adt.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\assoc.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\binding.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\cast.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\closure.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\codec.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\consts.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\context.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\diagnostics.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\erase_regions.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\error.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\fast_reject.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\flags.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\fold.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\generics.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\generic_args.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\impls_ty.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\instance.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\layout.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\list.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\mod.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\normalize_erasing_regions.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\opaque_types.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\parameterized.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\relate.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\rvalue_scopes.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\structural_impls.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\sty.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\trait_def.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\typeck_results.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\util.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\visit.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\vtable.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\walk.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\_match.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\consts\int.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\consts\kind.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\consts\valtree.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\context\tls.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\inhabitedness\inhabited_predicate.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\inhabitedness\mod.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\print\mod.rs,False,False
20_rust\rust\compiler\rustc_middle\src\ty\print\pretty.rs,False,False
20_rust\rust\compiler\rustc_middle\src\util\bug.rs,False,False
20_rust\rust\compiler\rustc_middle\src\util\call_kind.rs,False,False
20_rust\rust\compiler\rustc_middle\src\util\common.rs,False,False
20_rust\rust\compiler\rustc_middle\src\util\find_self_call.rs,False,False
20_rust\rust\compiler\rustc_middle\src\util\mod.rs,False,False
20_rust\rust\compiler\rustc_middle\src\util\common\tests.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\check_unsafety.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\errors.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\lib.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\lints.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\build\block.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\build\cfg.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\build\misc.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\build\mod.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\build\scope.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\build\custom\mod.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\build\custom\parse.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\build\custom\parse\instruction.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\build\expr\as_constant.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\build\expr\as_operand.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\build\expr\as_place.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\build\expr\as_rvalue.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\build\expr\as_temp.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\build\expr\category.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\build\expr\into.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\build\expr\mod.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\build\expr\stmt.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\build\matches\mod.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\build\matches\simplify.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\build\matches\test.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\build\matches\util.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\thir\constant.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\thir\mod.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\thir\print.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\thir\util.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\thir\cx\block.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\thir\cx\expr.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\thir\cx\mod.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\thir\pattern\check_match.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\thir\pattern\const_to_pat.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\thir\pattern\deconstruct_pat.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\thir\pattern\mod.rs,False,False
20_rust\rust\compiler\rustc_mir_build\src\thir\pattern\usefulness.rs,False,False
20_rust\rust\compiler\rustc_mir_dataflow\src\drop_flag_effects.rs,False,False
20_rust\rust\compiler\rustc_mir_dataflow\src\elaborate_drops.rs,False,False
20_rust\rust\compiler\rustc_mir_dataflow\src\errors.rs,False,False
20_rust\rust\compiler\rustc_mir_dataflow\src\lib.rs,False,False
20_rust\rust\compiler\rustc_mir_dataflow\src\rustc_peek.rs,False,False
20_rust\rust\compiler\rustc_mir_dataflow\src\storage.rs,False,False
20_rust\rust\compiler\rustc_mir_dataflow\src\un_derefer.rs,False,False
20_rust\rust\compiler\rustc_mir_dataflow\src\value_analysis.rs,False,False
20_rust\rust\compiler\rustc_mir_dataflow\src\framework\cursor.rs,False,False
20_rust\rust\compiler\rustc_mir_dataflow\src\framework\direction.rs,False,False
20_rust\rust\compiler\rustc_mir_dataflow\src\framework\engine.rs,False,False
20_rust\rust\compiler\rustc_mir_dataflow\src\framework\fmt.rs,False,False
20_rust\rust\compiler\rustc_mir_dataflow\src\framework\graphviz.rs,False,False
20_rust\rust\compiler\rustc_mir_dataflow\src\framework\lattice.rs,False,False
20_rust\rust\compiler\rustc_mir_dataflow\src\framework\mod.rs,False,False
20_rust\rust\compiler\rustc_mir_dataflow\src\framework\tests.rs,False,False
20_rust\rust\compiler\rustc_mir_dataflow\src\framework\visitor.rs,False,False
20_rust\rust\compiler\rustc_mir_dataflow\src\impls\borrowed_locals.rs,False,False
